personId,householdId,age,sex,isFemale,valueOfTime,TAZ,income,hhsize,auto_ownership,num_workers,locationX,locationY,autoWorkRatio
1604658,541732,33,2,TRUE,4.819349612459045,237,12865.7125,5,2,2,411657.7959668444,4558632.339913711,auto_sufficient
1604659,541732,9,1,FALSE,3.2145061915101834,237,12865.7125,5,2,2,411657.7959668444,4558632.339913711,auto_sufficient
1604660,541732,6,1,FALSE,3.2145061915101834,237,12865.7125,5,2,2,411657.7959668444,4558632.339913711,auto_sufficient
1604661,541732,2,1,FALSE,3.2145061915101834,237,12865.7125,5,2,2,411657.7959668444,4558632.339913711,auto_sufficient
1616898,546408,34,2,TRUE,3.806183859479328,255,-8,1,0,0,418864.1404049279,4565829.270131116,no_auto
1643996,557769,35,2,TRUE,13.379453054413222,301,39111.766,3,0,1,420159.1133340695,4563053.530153509,no_auto
1643997,557769,14,1,FALSE,8.92409518729362,301,39111.766,3,0,1,420159.1133340695,4563053.530153509,no_auto
1643998,557769,12,2,TRUE,8.92409518729362,301,39111.766,3,0,1,420159.1133340695,4563053.530153509,no_auto
1659223,564058,51,2,TRUE,1.2532552969040782,328,-8,1,1,0,420266.3269430788,4560220.53017899,auto_sufficient
1665937,566331,71,1,FALSE,3.5667870313451964,343,159740.6864,2,0,1,420346.68980836513,4559348.950160389,no_auto
1665938,566331,69,2,TRUE,3.5667870313451964,343,159740.6864,2,0,1,420346.68980836513,4559348.950160389,no_auto
1667585,567019,48,1,FALSE,8.797421455625368,363,35536.63,2,2,2,420475.85126798216,4558494.400020507,auto_sufficient
1667586,567019,20,1,FALSE,8.797421455625368,363,35536.63,2,2,2,420475.85126798216,4558494.400020507,auto_sufficient
1670321,568155,28,2,TRUE,8.310318415359186,363,24268.536,3,0,1,421323.5461354968,4558995.310140784,no_auto
1670322,568155,6,1,FALSE,5.542982383044577,363,24268.536,3,0,1,421323.5461354968,4558995.310140784,no_auto
1670323,568155,3,1,FALSE,5.542982383044577,363,24268.536,3,0,1,421323.5461354968,4558995.310140784,no_auto
1677470,571253,77,1,FALSE,3.253379386838958,347,66232.8795,2,0,0,415650.5063389662,4556851.569665346,no_auto
1677471,571253,71,2,TRUE,3.253379386838958,347,66232.8795,2,0,0,415650.5063389662,4556851.569665346,no_auto
9580,2309,29,1,FALSE,2.768403461782489,43,262104.964,2,0,2,415891.30086467206,4597002.860545024,no_auto
9581,2309,28,2,TRUE,2.768403461782489,43,262104.964,2,0,2,415891.30086467206,4597002.860545024,no_auto
88119,25590,61,1,FALSE,10.3812934044824,399,155398.2,2,3,1,411393.3109743415,4550323.430540147,auto_sufficient
88120,25590,62,2,TRUE,10.3812934044824,399,155398.2,2,3,1,411393.3109743415,4550323.430540147,auto_sufficient
117191,35539,23,2,TRUE,13.702795328779867,449,109745.475,3,2,2,419043.75396595447,4548207.789945301,auto_sufficient
117192,35539,27,1,FALSE,13.702795328779867,449,109745.475,3,2,2,419043.75396595447,4548207.789945301,auto_sufficient
117193,35539,0,1,FALSE,9.139764484296172,449,109745.475,3,2,2,419043.75396595447,4548207.789945301,auto_sufficient
154190,49155,61,1,FALSE,7.566493603271247,433,397404.9968,4,4,3,416672.08269389777,4544471.880115711,auto_sufficient
154191,49155,59,2,TRUE,7.566493603271247,433,397404.9968,4,4,3,416672.08269389777,4544471.880115711,auto_sufficient
154192,49155,22,1,FALSE,7.566493603271247,433,397404.9968,4,4,3,416672.08269389777,4544471.880115711,auto_sufficient
154193,49155,17,2,TRUE,5.046851233381922,433,397404.9968,4,4,3,416672.08269389777,4544471.880115711,auto_sufficient
187417,59917,67,2,TRUE,2.700105591805739,489,182590.1918,4,4,2,425082.8501770566,4535939.539747496,auto_sufficient
187418,59917,70,1,FALSE,2.700105591805739,489,182590.1918,4,4,2,425082.8501770566,4535939.539747496,auto_sufficient
187419,59917,46,2,TRUE,2.700105591805739,489,182590.1918,4,4,2,425082.8501770566,4535939.539747496,auto_sufficient
187420,59917,25,1,FALSE,2.700105591805739,489,182590.1918,4,4,2,425082.8501770566,4535939.539747496,auto_sufficient
222644,72420,65,1,FALSE,5.071258028473285,566,24562.0825,2,2,0,424776.4083838391,4523000.010393633,auto_sufficient
222645,72420,52,2,TRUE,5.071258028473285,566,24562.0825,2,2,0,424776.4083838391,4523000.010393633,auto_sufficient
239091,78002,34,1,FALSE,5.376872876053851,522,72768.4699,4,2,2,425665.0187130988,4527658.090162081,auto_sufficient
239092,78002,30,2,TRUE,5.376872876053851,522,72768.4699,4,2,2,425665.0187130988,4527658.090162081,auto_sufficient
239093,78002,5,1,FALSE,3.586374208327919,522,72768.4699,4,2,2,425665.0187130988,4527658.090162081,auto_sufficient
239094,78002,2,1,FALSE,3.586374208327919,522,72768.4699,4,2,2,425665.0187130988,4527658.090162081,auto_sufficient
277030,91893,37,1,FALSE,3.558871336092006,518,8287.904,2,0,1,424190.491722572,4527738.00967904,no_auto
277031,91893,8,1,FALSE,2.3737671811733683,518,8287.904,2,0,1,424190.491722572,4527738.00967904,no_auto
281436,93274,36,1,FALSE,43.05644797403115,534,138949.695,2,0,2,421521.4265715227,4523557.58043086,no_auto
281437,93274,36,2,TRUE,43.05644797403115,534,138949.695,2,0,2,421521.4265715227,4523557.58043086,no_auto
291175,96249,47,1,FALSE,4.588032190439258,653,60087.304,4,2,2,420363.8405946141,4516149.899652206,auto_sufficient
291176,96249,44,2,TRUE,4.588032190439258,653,60087.304,4,2,2,420363.8405946141,4516149.899652206,auto_sufficient
291177,96249,11,2,TRUE,3.0602174710229852,653,60087.304,4,2,2,420363.8405946141,4516149.899652206,auto_sufficient
291178,96249,9,1,FALSE,3.0602174710229852,653,60087.304,4,2,2,420363.8405946141,4516149.899652206,auto_sufficient
335105,108782,57,2,TRUE,5.848080398388843,750,18478.2954,3,0,0,413021.6212870095,4505193.2897599,no_auto
335106,108782,57,1,FALSE,5.848080398388843,750,18478.2954,3,0,0,413021.6212870095,4505193.2897599,no_auto
335107,108782,85,2,TRUE,5.848080398388843,750,18478.2954,3,0,0,413021.6212870095,4505193.2897599,no_auto
338330,109705,58,1,FALSE,6.747421922664683,613,-8,1,1,0,409859.818491106,4507466.410189474,auto_sufficient
339137,109945,38,2,TRUE,28.713247975249537,614,48375.079,3,0,1,407997.0683699967,4507087.920103195,no_auto
339138,109945,14,2,TRUE,19.151736399491444,614,48375.079,3,0,1,407997.0683699967,4507087.920103195,no_auto
339139,109945,8,2,TRUE,19.151736399491444,614,48375.079,3,0,1,407997.0683699967,4507087.920103195,no_auto
394122,134034,51,2,TRUE,22.668962470994803,964,425850.371,3,0,3,427172.1467142359,4512697.969923941,no_auto
394123,134034,56,1,FALSE,22.668962470994803,964,425850.371,3,0,3,427172.1467142359,4512697.969923941,no_auto
394124,134034,21,1,FALSE,22.668962470994803,964,425850.371,3,0,3,427172.1467142359,4512697.969923941,no_auto
400669,137852,29,1,FALSE,2.311261752865098,961,4180.78,2,0,1,426213.2178557631,4512683.079837822,no_auto
400670,137852,28,2,TRUE,2.311261752865098,961,4180.78,2,0,1,426213.2178557631,4512683.079837822,no_auto
434609,155105,26,1,FALSE,2.190303078180581,1000,105152.782,2,1,2,426799.977499696,4510617.249676449,auto_deficient
434610,155105,31,2,TRUE,2.190303078180581,1000,105152.782,2,1,2,426799.977499696,4510617.249676449,auto_deficient
463216,166660,49,2,TRUE,10.653991415664011,1053,69505.4675,2,0,2,430850.0480548177,4508353.529857575,no_auto
463217,166660,32,1,FALSE,10.653991415664011,1053,69505.4675,2,0,2,430850.0480548177,4508353.529857575,no_auto
463608,166844,30,1,FALSE,1.9495194693990432,1053,38331.556,4,2,1,431296.9695440112,4508288.409926853,auto_sufficient
463609,166844,0,1,FALSE,1.300329486089162,1053,38331.556,4,2,1,431296.9695440112,4508288.409926853,auto_sufficient
463610,166844,28,1,FALSE,1.9495194693990432,1053,38331.556,4,2,1,431296.9695440112,4508288.409926853,auto_sufficient
463611,166844,25,2,TRUE,1.9495194693990432,1053,38331.556,4,2,1,431296.9695440112,4508288.409926853,auto_sufficient
481835,174313,71,2,TRUE,8.402278299930423,753,38331.556,4,1,0,415100.2509130838,4506319.07990845,auto_sufficient
481836,174313,44,2,TRUE,8.402278299930423,753,38331.556,4,1,0,415100.2509130838,4506319.07990845,auto_sufficient
481837,174313,20,1,FALSE,8.402278299930423,753,38331.556,4,1,0,415100.2509130838,4506319.07990845,auto_sufficient
481838,174313,10,1,FALSE,5.604319626053592,753,38331.556,4,1,0,415100.2509130838,4506319.07990845,auto_sufficient
593508,206584,44,2,TRUE,21.303689737838692,832,102130.089,4,4,3,423529.4589880648,4500321.099831563,auto_sufficient
593509,206584,50,1,FALSE,21.303689737838692,832,102130.089,4,4,3,423529.4589880648,4500321.099831563,auto_sufficient
593510,206584,21,1,FALSE,21.303689737838692,832,102130.089,4,4,3,423529.4589880648,4500321.099831563,auto_sufficient
593511,206584,19,1,FALSE,21.303689737838692,832,102130.089,4,4,3,423529.4589880648,4500321.099831563,auto_sufficient
611371,213107,44,1,FALSE,11.030985901749917,765,86019.651,2,1,1,418493.8638495456,4505367.279482135,auto_sufficient
611372,213107,45,2,TRUE,11.030985901749917,765,86019.651,2,1,1,418493.8638495456,4505367.279482135,auto_sufficient
620038,216748,28,2,TRUE,9.980897279688806,775,627.117,3,3,0,421951.4810167956,4505227.36029297,auto_sufficient
620039,216748,8,1,FALSE,6.657258485552434,775,627.117,3,3,0,421951.4810167956,4505227.36029297,auto_sufficient
620040,216748,35,1,FALSE,9.980897279688806,775,627.117,3,3,0,421951.4810167956,4505227.36029297,auto_sufficient
627492,219466,56,1,FALSE,14.075066373822962,799,122287.815,2,3,2,420951.2391966998,4502880.639530178,auto_sufficient
627493,219466,52,2,TRUE,14.075066373822962,799,122287.815,2,3,2,420951.2391966998,4502880.639530178,auto_sufficient
643906,226579,44,1,FALSE,19.221524493872717,802,211859.546,2,2,2,423020.891830042,4502874.999600675,auto_sufficient
643907,226579,39,2,TRUE,19.221524493872717,802,211859.546,2,2,2,423020.891830042,4502874.999600675,auto_sufficient
650659,229324,91,2,TRUE,7.294946125420459,827,-8,1,1,0,421337.15676534054,4500317.47048473,auto_sufficient
663203,233662,42,1,FALSE,46.994827379457085,840,78872.742,4,2,2,418745.08118691714,4499599.120209166,auto_sufficient
663204,233662,40,2,TRUE,46.994827379457085,840,78872.742,4,2,2,418745.08118691714,4499599.120209166,auto_sufficient
663205,233662,14,1,FALSE,31.345549862097876,840,78872.742,4,2,2,418745.08118691714,4499599.120209166,auto_sufficient
663206,233662,11,2,TRUE,31.345549862097876,840,78872.742,4,2,2,418745.08118691714,4499599.120209166,auto_sufficient
671759,236890,50,1,FALSE,19.686311071416885,1148,64802.09,4,1,1,428412.13934691634,4507645.920501123,auto_sufficient
671760,236890,16,2,TRUE,13.130769484635064,1148,64802.09,4,1,1,428412.13934691634,4507645.920501123,auto_sufficient
671761,236890,14,1,FALSE,13.130769484635064,1148,64802.09,4,1,1,428412.13934691634,4507645.920501123,auto_sufficient
671762,236890,14,1,FALSE,13.130769484635064,1148,64802.09,4,1,1,428412.13934691634,4507645.920501123,auto_sufficient
735572,261473,74,1,FALSE,2.4987397559762763,1207,42096.6113,2,0,0,431408.28350077424,4502644.909730786,no_auto
735573,261473,70,2,TRUE,2.4987397559762763,1207,42096.6113,2,0,0,431408.28350077424,4502644.909730786,no_auto
737606,262249,62,2,TRUE,3.857718511052604,1209,144095.98,3,3,3,431568.11881291587,4501299.739554487,auto_sufficient
737607,262249,61,1,FALSE,3.857718511052604,1209,144095.98,3,3,3,431568.11881291587,4501299.739554487,auto_sufficient
737608,262249,26,2,TRUE,3.857718511052604,1209,144095.98,3,3,3,431568.11881291587,4501299.739554487,auto_sufficient
743957,264753,26,1,FALSE,5.462029412970296,1066,78735.088,2,0,2,425550.79780173965,4508276.579760232,no_auto
743958,264753,23,2,TRUE,5.462029412970296,1066,78735.088,2,0,2,425550.79780173965,4508276.579760232,no_auto
754572,268876,64,2,TRUE,4.2815037701684435,1106,-8,1,1,0,425457.189227996,4505491.809633864,auto_sufficient
762050,271940,29,2,TRUE,11.113037376176466,1172,-8,1,1,0,426706.8262539779,4505054.629663554,auto_sufficient
793147,286498,38,1,FALSE,17.2184831332199,1131,268131.74107,3,0,1,424936.3010090515,4500770.109758837,no_auto
793148,286498,32,2,TRUE,17.2184831332199,1131,268131.74107,3,0,1,424936.3010090515,4500770.109758837,no_auto
793149,286498,2,2,TRUE,11.484728249857676,1131,268131.74107,3,0,1,424936.3010090515,4500770.109758837,no_auto
801204,289672,49,2,TRUE,26.324607546852977,1070,175703.5648,3,0,3,427336.198864358,4508500.999809838,no_auto
801205,289672,51,1,FALSE,26.324607546852977,1070,175703.5648,3,0,3,427336.198864358,4508500.999809838,no_auto
801206,289672,23,1,FALSE,26.324607546852977,1070,175703.5648,3,0,3,427336.198864358,4508500.999809838,no_auto
870446,310089,39,1,FALSE,2.039269289114855,1290,6837.5208,5,0,2,420743.1416009973,4496015.480449984,no_auto
870447,310089,37,2,TRUE,2.039269289114855,1290,6837.5208,5,0,2,420743.1416009973,4496015.480449984,no_auto
870448,310089,16,1,FALSE,1.3601926158396085,1290,6837.5208,5,0,2,420743.1416009973,4496015.480449984,no_auto
870449,310089,13,1,FALSE,1.3601926158396085,1290,6837.5208,5,0,2,420743.1416009973,4496015.480449984,no_auto
870450,310089,10,1,FALSE,1.3601926158396085,1290,6837.5208,5,0,2,420743.1416009973,4496015.480449984,no_auto
881571,313776,48,2,TRUE,7.261915726389202,1321,74176.7408,4,4,3,420651.54132511665,4494346.280248087,auto_sufficient
881572,313776,48,1,FALSE,7.261915726389202,1321,74176.7408,4,4,3,420651.54132511665,4494346.280248087,auto_sufficient
881573,313776,41,1,FALSE,7.261915726389202,1321,74176.7408,4,4,3,420651.54132511665,4494346.280248087,auto_sufficient
881574,313776,33,1,FALSE,7.261915726389202,1321,74176.7408,4,4,3,420651.54132511665,4494346.280248087,auto_sufficient
970659,342554,75,2,TRUE,14.112415155681257,1485,-8,1,0,0,432429.28997531155,4495391.650274516,no_auto
1055201,372589,82,2,TRUE,6.381518404997113,1517,10516.3656,2,1,0,428806.3835836127,4491164.690337408,auto_sufficient
1055202,372589,92,1,FALSE,6.381518404997113,1517,10516.3656,2,1,0,428806.3835836127,4491164.690337408,auto_sufficient
1058768,373749,69,2,TRUE,2.4722414326924818,1516,30053.7793,4,4,1,431149.761104246,4491891.140392312,auto_sufficient
1058769,373749,71,1,FALSE,2.4722414326924818,1516,30053.7793,4,4,1,431149.761104246,4491891.140392312,auto_sufficient
1058770,373749,44,1,FALSE,2.4722414326924818,1516,30053.7793,4,4,1,431149.761104246,4491891.140392312,auto_sufficient
1058771,373749,29,1,FALSE,2.4722414326924818,1516,30053.7793,4,4,1,431149.761104246,4491891.140392312,auto_sufficient
1088426,382458,51,1,FALSE,10.78202559437076,1541,42478.84,4,3,1,429738.92624893255,4488438.340523097,auto_sufficient
1088427,382458,40,2,TRUE,10.78202559437076,1541,42478.84,4,3,1,429738.92624893255,4488438.340523097,auto_sufficient
1088428,382458,18,2,TRUE,10.78202559437076,1541,42478.84,4,3,1,429738.92624893255,4488438.340523097,auto_sufficient
1088429,382458,12,2,TRUE,7.1916110714452985,1541,42478.84,4,3,1,429738.92624893255,4488438.340523097,auto_sufficient
1092758,383906,84,1,FALSE,3.381640403029153,1550,23257.347,3,3,1,428142.2865497141,4487479.400475315,auto_sufficient
1092759,383906,83,2,TRUE,3.381640403029153,1550,23257.347,3,3,1,428142.2865497141,4487479.400475315,auto_sufficient
1092760,383906,49,1,FALSE,3.381640403029153,1550,23257.347,3,3,1,428142.2865497141,4487479.400475315,auto_sufficient
1111634,389532,84,2,TRUE,3.861117609956505,1529,26143.1278,2,1,0,425970.31075792946,4489440.690524451,auto_sufficient
1111635,389532,29,1,FALSE,3.861117609956505,1529,26143.1278,2,1,0,425970.31075792946,4489440.690524451,auto_sufficient
1125943,394160,30,2,TRUE,8.888686287078285,1662,109745.475,3,2,2,428567.33660301426,4470864.070149184,auto_sufficient
1125944,394160,31,1,FALSE,8.888686287078285,1662,109745.475,3,2,2,428567.33660301426,4470864.070149184,auto_sufficient
1125945,394160,1,2,TRUE,5.9287537534812165,1662,109745.475,3,2,2,428567.33660301426,4470864.070149184,auto_sufficient
1129639,395411,49,1,FALSE,4.125602447360909,2332,74929.9096,5,3,3,438101.08239521616,4433427.400088769,auto_sufficient
1129640,395411,46,2,TRUE,4.125602447360909,2332,74929.9096,5,3,3,438101.08239521616,4433427.400088769,auto_sufficient
1129641,395411,17,1,FALSE,2.7517768323897265,2332,74929.9096,5,3,3,438101.08239521616,4433427.400088769,auto_sufficient
1129642,395411,15,1,FALSE,2.7517768323897265,2332,74929.9096,5,3,3,438101.08239521616,4433427.400088769,auto_sufficient
1129643,395411,11,2,TRUE,2.7517768323897265,2332,74929.9096,5,3,3,438101.08239521616,4433427.400088769,auto_sufficient
1172787,408511,53,1,FALSE,5.852396062962108,1794,62711.7,3,2,2,432982.6332018643,4469901.779507202,auto_sufficient
1172788,408511,48,2,TRUE,5.852396062962108,1794,62711.7,3,2,2,432982.6332018643,4469901.779507202,auto_sufficient
1172789,408511,16,1,FALSE,3.9035481739957265,1794,62711.7,3,2,2,432982.6332018643,4469901.779507202,auto_sufficient
1183274,411485,20,2,TRUE,2.4355947066481156,1797,7410.6504,3,1,1,431868.69309656054,4469457.120257165,auto_sufficient
1183275,411485,3,1,FALSE,1.6245416693342931,1797,7410.6504,3,1,1,431868.69309656054,4469457.120257165,auto_sufficient
1183276,411485,1,1,FALSE,1.6245416693342931,1797,7410.6504,3,1,1,431868.69309656054,4469457.120257165,auto_sufficient
1281995,439614,26,1,FALSE,4.941254741425767,1905,29369.9795,3,2,1,441051.8908395448,4460399.240389142,auto_sufficient
1281996,439614,24,2,TRUE,4.941254741425767,1905,29369.9795,3,2,1,441051.8908395448,4460399.240389142,auto_sufficient
1281997,439614,1,2,TRUE,3.295816912530986,1905,29369.9795,3,2,1,441051.8908395448,4460399.240389142,auto_sufficient
1283289,439984,39,2,TRUE,12.639452723102448,1908,34187.604,3,1,1,440600.0769241933,4459899.439597876,auto_sufficient
1283290,439984,8,2,TRUE,8.430514966309334,1908,34187.604,3,1,1,440600.0769241933,4459899.439597876,auto_sufficient
1283291,439984,8,2,TRUE,8.430514966309334,1908,34187.604,3,1,1,440600.0769241933,4459899.439597876,auto_sufficient
1284295,440280,52,2,TRUE,3.337434211179839,1909,63718.26,3,2,1,440949.71882218635,4459776.900214525,auto_sufficient
1284296,440280,52,1,FALSE,3.337434211179839,1909,63718.26,3,2,1,440949.71882218635,4459776.900214525,auto_sufficient
1284297,440280,16,2,TRUE,2.2260686188569525,1909,63718.26,3,2,1,440949.71882218635,4459776.900214525,auto_sufficient
1301217,445861,44,2,TRUE,6.839016485017362,1935,-8,1,1,0,442156.7966224319,4457460.809843487,auto_sufficient
1320236,451300,25,1,FALSE,2.5919574141655093,1949,-8,1,1,0,444643.3996520552,4458468.60019444,auto_sufficient
1335853,455808,67,1,FALSE,9.658036805683391,1969,36259.58,2,2,0,445908.6957511456,4455731.380161505,auto_sufficient
1335854,455808,68,2,TRUE,9.658036805683391,1969,36259.58,2,2,0,445908.6957511456,4455731.380161505,auto_sufficient
1370572,466911,40,1,FALSE,7.716755014460075,2007,335051.8505,3,3,1,439305.4370562959,4456923.170237788,auto_sufficient
1370573,466911,36,2,TRUE,7.716755014460075,2007,335051.8505,3,3,1,439305.4370562959,4456923.170237788,auto_sufficient
1370574,466911,2,1,FALSE,5.14707559464487,2007,335051.8505,3,3,1,439305.4370562959,4456923.170237788,auto_sufficient
1373092,467823,28,1,FALSE,14.428235525820622,2010,67051.94259,3,2,2,439708.1111315872,4455582.620510691,auto_sufficient
1373093,467823,24,2,TRUE,14.428235525820622,2010,67051.94259,3,2,2,439708.1111315872,4455582.620510691,auto_sufficient
1373094,467823,1,1,FALSE,9.623633095722354,2010,67051.94259,3,2,2,439708.1111315872,4455582.620510691,auto_sufficient
1389066,473528,44,1,FALSE,6.736886451200676,2038,210719.9592,6,3,3,444746.2157702046,4453852.680288024,auto_sufficient
1389067,473528,44,2,TRUE,6.736886451200676,2038,210719.9592,6,3,3,444746.2157702046,4453852.680288024,auto_sufficient
1389068,473528,21,2,TRUE,6.736886451200676,2038,210719.9592,6,3,3,444746.2157702046,4453852.680288024,auto_sufficient
1389069,473528,17,2,TRUE,4.493503262950851,2038,210719.9592,6,3,3,444746.2157702046,4453852.680288024,auto_sufficient
1389070,473528,13,1,FALSE,4.493503262950851,2038,210719.9592,6,3,3,444746.2157702046,4453852.680288024,auto_sufficient
1389071,473528,9,2,TRUE,4.493503262950851,2038,210719.9592,6,3,3,444746.2157702046,4453852.680288024,auto_sufficient
1428697,486085,62,2,TRUE,2.849487440055346,2078,-8,1,1,0,448579.3526744403,4445937.190100459,auto_sufficient
1446308,492081,71,2,TRUE,12.99728045890504,2139,64149.83016,4,3,2,446188.6861175623,4439433.3002846,auto_sufficient
1446309,492081,74,1,FALSE,12.99728045890504,2139,64149.83016,4,3,2,446188.6861175623,4439433.3002846,auto_sufficient
1446310,492081,44,1,FALSE,12.99728045890504,2139,64149.83016,4,3,2,446188.6861175623,4439433.3002846,auto_sufficient
1446311,492081,19,1,FALSE,12.99728045890504,2139,64149.83016,4,3,2,446188.6861175623,4439433.3002846,auto_sufficient
1454492,494295,31,2,TRUE,1.780961827430734,1749,3961.15183,2,0,1,435512.9341414091,4477668.299427846,no_auto
1454493,494295,44,1,FALSE,1.780961827430734,1749,3961.15183,2,0,1,435512.9341414091,4477668.299427846,no_auto
1458916,495593,45,2,TRUE,6.226537907797598,1777,52677.828,4,4,3,435199.9086793245,4473395.75946157,auto_sufficient
1458917,495593,20,1,FALSE,6.226537907797598,1777,52677.828,4,4,3,435199.9086793245,4473395.75946157,auto_sufficient
1458918,495593,16,1,FALSE,4.153100784500999,1777,52677.828,4,4,3,435199.9086793245,4473395.75946157,auto_sufficient
1458919,495593,24,1,FALSE,6.226537907797598,1777,52677.828,4,4,3,435199.9086793245,4473395.75946157,auto_sufficient
1525030,515331,21,2,TRUE,6.8024211491447275,2311,5146.285,3,2,1,442936.28221593355,4432399.789528875,auto_sufficient
1525031,515331,0,2,TRUE,4.537214906479534,2311,5146.285,3,2,1,442936.28221593355,4432399.789528875,auto_sufficient
1525032,515331,22,1,FALSE,6.8024211491447275,2311,5146.285,3,2,1,442936.28221593355,4432399.789528875,auto_sufficient
1531298,517120,35,1,FALSE,25.529244407407106,2327,9606.2955,5,2,1,443942.68914074113,4429709.419653168,auto_sufficient
1531299,517120,30,2,TRUE,25.529244407407106,2327,9606.2955,5,2,1,443942.68914074113,4429709.419653168,auto_sufficient
1531300,517120,8,1,FALSE,17.028006019740538,2327,9606.2955,5,2,1,443942.68914074113,4429709.419653168,auto_sufficient
1531301,517120,5,1,FALSE,17.028006019740538,2327,9606.2955,5,2,1,443942.68914074113,4429709.419653168,auto_sufficient
1531302,517120,2,1,FALSE,17.028006019740538,2327,9606.2955,5,2,1,443942.68914074113,4429709.419653168,auto_sufficient
1546515,522693,46,2,TRUE,24.462512056025844,188,89573.2115,2,0,2,419468.2269480162,4570423.230586836,no_auto
1546516,522693,51,1,FALSE,24.462512056025844,188,89573.2115,2,0,2,419468.2269480162,4570423.230586836,no_auto
1565341,528535,65,1,FALSE,4.2046388982788825,163,133072.4724,2,3,2,417834.1835636279,4576584.500343274,auto_sufficient
1565342,528535,60,2,TRUE,4.2046388982788825,163,133072.4724,2,3,2,417834.1835636279,4576584.500343274,auto_sufficient
1598474,539498,44,1,FALSE,7.35719854577151,239,411702.8,4,4,2,412714.61145950074,4558312.310398863,auto_sufficient
1598475,539498,45,2,TRUE,7.35719854577151,239,411702.8,4,4,2,412714.61145950074,4558312.310398863,auto_sufficient
1598476,539498,20,1,FALSE,7.35719854577151,239,411702.8,4,4,2,412714.61145950074,4558312.310398863,auto_sufficient
1598477,539498,14,2,TRUE,4.907251430029597,239,411702.8,4,4,2,412714.61145950074,4558312.310398863,auto_sufficient
1601330,540546,79,2,TRUE,9.08323432651264,242,-8,1,1,0,413266.18657539773,4557960.180178729,auto_sufficient
1627078,550687,76,1,FALSE,6.575384419311199,293,-8,1,1,0,421744.43018647825,4564942.920205686,auto_sufficient
1631109,552369,32,2,TRUE,6.308917450817378,289,-8,1,0,0,419644.7225671386,4564037.960497168,no_auto
1650409,560446,41,1,FALSE,13.831569027654782,307,146622.405,4,2,2,420760.922828768,4562960.500388421,auto_sufficient
1650410,560446,48,2,TRUE,13.831569027654782,307,146622.405,4,2,2,420760.922828768,4562960.500388421,auto_sufficient
1650411,560446,8,2,TRUE,9.22565654144574,307,146622.405,4,2,2,420760.922828768,4562960.500388421,auto_sufficient
1650412,560446,7,2,TRUE,9.22565654144574,307,146622.405,4,2,2,420760.922828768,4562960.500388421,auto_sufficient
1706195,582085,53,2,TRUE,3.5146140662164753,358,24331.63548,4,2,1,419607.2004514936,4557023.649572773,auto_sufficient
1706196,582085,19,2,TRUE,3.5146140662164753,358,24331.63548,4,2,1,419607.2004514936,4557023.649572773,auto_sufficient
1706197,582085,17,1,FALSE,2.344247582166389,358,24331.63548,4,2,1,419607.2004514936,4557023.649572773,auto_sufficient
1706198,582085,1,2,TRUE,2.344247582166389,358,24331.63548,4,2,1,419607.2004514936,4557023.649572773,auto_sufficient
120842,36854,30,2,TRUE,21.610918377426422,447,3762.702,3,0,0,418478.4060486057,4549833.540282815,no_auto
120843,36854,12,2,TRUE,14.414482557743424,447,3762.702,3,0,0,418478.4060486057,4549833.540282815,no_auto
120844,36854,8,1,FALSE,14.414482557743424,447,3762.702,3,0,0,418478.4060486057,4549833.540282815,no_auto
128364,39724,31,2,TRUE,1.6918791559301285,461,21740.056,4,0,1,421459.5289224468,4546959.480141356,no_auto
128365,39724,12,1,FALSE,1.1284833970053956,461,21740.056,4,0,1,421459.5289224468,4546959.480141356,no_auto
128366,39724,10,2,TRUE,1.1284833970053956,461,21740.056,4,0,1,421459.5289224468,4546959.480141356,no_auto
128367,39724,1,1,FALSE,1.1284833970053956,461,21740.056,4,0,1,421459.5289224468,4546959.480141356,no_auto
168153,53634,47,1,FALSE,14.736209643225978,473,-8,1,0,0,421361.082462059,4541186.340033103,no_auto
231165,75166,72,1,FALSE,5.6949549584948915,528,33358.8136,3,2,0,426555.2206531964,4528351.449612088,auto_sufficient
231166,75166,69,2,TRUE,5.6949549584948915,528,33358.8136,3,2,0,426555.2206531964,4528351.449612088,auto_sufficient
231167,75166,48,1,FALSE,5.6949549584948915,528,33358.8136,3,2,0,426555.2206531964,4528351.449612088,auto_sufficient
233996,76126,58,2,TRUE,5.806591856075912,530,130715.639,3,0,2,426543.0486347375,4526656.420054659,no_auto
233997,76126,59,1,FALSE,5.806591856075912,530,130715.639,3,0,2,426543.0486347375,4526656.420054659,no_auto
233998,76126,35,1,FALSE,5.806591856075912,530,130715.639,3,0,2,426543.0486347375,4526656.420054659,no_auto
250075,82194,54,1,FALSE,3.955426545305357,552,-8,1,1,0,426708.0333838861,4524584.59017834,auto_sufficient
256837,84738,85,1,FALSE,11.733568696116924,543,116691.2106,2,2,0,425672.89037707535,4525904.969986311,auto_sufficient
256838,84738,81,2,TRUE,11.733568696116924,543,116691.2106,2,2,0,425672.89037707535,4525904.969986311,auto_sufficient
315531,103228,45,2,TRUE,1.2589122853505308,690,43753.2052,4,3,1,420822.0398463057,4512162.919949807,auto_sufficient
315532,103228,21,2,TRUE,1.2589122853505308,690,43753.2052,4,3,1,420822.0398463057,4512162.919949807,auto_sufficient
315533,103228,50,2,TRUE,1.2589122853505308,690,43753.2052,4,3,1,420822.0398463057,4512162.919949807,auto_sufficient
